,Year_Birth,Education,Income,Recency,NumWebVisitsMonth,Complain,Response,RelStatus,amountSpent,numOfPurchases,numOfMinorsHome,prvAcceptedCampaigns,dateCust,dateCustYear,custAge
2035,1950,Graduation,60905.0,27,2,0,0,Coupled,392,15,1,0,2013-12-05,2013,63
2036,1977,Graduation,75330.0,94,6,0,0,Coupled,1109,29,2,0,2012-10-04,2012,35
2037,1951,Graduation,60689.0,23,3,0,0,Single,639,22,1,0,2013-06-01,2013,62
2038,1984,Graduation,38680.0,97,7,0,0,Coupled,79,6,1,0,2013-03-28,2013,29
2039,1982,Graduation,61416.0,25,6,0,0,Coupled,1665,24,0,1,2013-02-08,2013,31
2040,1991,Graduation,49767.0,92,4,0,0,Single,692,18,0,0,2013-05-02,2013,22
2041,1970,Graduation,83273.0,98,7,0,0,Single,1392,29,3,0,2012-09-25,2012,42
2042,1981,Graduation,29009.0,19,6,0,0,Coupled,44,7,1,0,2013-11-29,2013,32
2043,1979,Master,45057.0,80,5,0,0,Coupled,50,6,1,0,2013-12-01,2013,34
2044,1971,Graduation,37150.0,80,7,0,0,Coupled,467,21,1,0,2012-09-11,2012,41
2045,1970,Graduation,43020.0,79,6,0,0,Single,223,12,1,0,2013-11-30,2013,43
2046,1959,Graduation,53154.0,50,4,0,0,Coupled,158,9,1,0,2014-06-09,2014,55
2047,1973,Graduation,65308.0,60,4,0,0,Coupled,1211,28,0,2,2013-09-11,2013,40
2048,1970,Graduation,76467.0,44,6,0,1,Single,1575,14,1,0,2012-08-17,2012,42
2049,1947,2n Cycle,81044.0,0,1,0,0,Coupled,1208,22,0,0,2013-12-27,2013,66
2050,1951,Graduation,32871.0,28,4,0,0,Coupled,43,5,2,0,2013-03-09,2013,62
2051,1975,Graduation,55801.0,35,7,0,0,Single,527,21,2,1,2013-09-22,2013,38
2052,1959,Graduation,76320.0,49,2,0,0,Single,932,15,1,0,2014-06-22,2014,55
2053,1955,Master,36927.0,46,8,0,0,Single,71,8,2,0,2014-06-02,2014,59
2054,1953,Graduation,48794.0,97,4,0,0,Coupled,54,5,2,0,2014-06-26,2014,61
2055,1965,Graduation,23478.0,51,8,0,0,Single,129,7,0,0,2013-03-19,2013,48
2056,1973,Graduation,71128.0,80,7,0,0,Single,1615,27,1,0,2012-10-06,2012,39
2057,1976,PhD,70179.0,10,5,0,0,Single,1034,26,1,0,2013-07-21,2013,37
2058,1950,Graduation,59462.0,29,7,0,0,Coupled,1088,25,1,0,2013-01-05,2013,63
2059,1969,Master,65537.36871575366,52,3,0,0,Coupled,721,25,2,0,2013-05-18,2013,44
2060,1969,Graduation,38361.0,74,7,0,0,Coupled,137,10,1,0,2013-12-27,2013,44
2061,1981,PhD,35051.3683236855,82,6,0,0,Single,47,8,1,0,2013-05-31,2013,32
2062,1982,PhD,70038.0,54,2,0,0,Coupled,1244,17,0,0,2013-10-25,2013,31
2063,1978,Graduation,42554.0,93,4,0,0,Coupled,41,7,2,0,2013-01-12,2013,35
2064,1974,Graduation,67445.0,63,6,0,0,Coupled,1174,32,1,0,2012-08-12,2012,38
2065,1951,Graduation,67046.0,92,2,0,0,Single,993,15,1,0,2013-01-06,2013,62
2066,1948,Graduation,42192.0,40,4,0,0,Coupled,100,7,0,0,2013-09-06,2013,65
2067,1952,PhD,77610.0,70,7,0,0,Coupled,1680,17,1,0,2012-10-29,2012,60
2068,1984,Graduation,31761.0,96,5,0,0,Coupled,98,9,1,0,2014-04-05,2014,30
2069,1979,Graduation,34350.0,81,7,0,0,Coupled,48,5,1,0,2013-10-19,2013,34
2070,1949,Graduation,54591.0,63,5,0,0,Coupled,519,19,1,0,2013-08-05,2013,64
2071,1956,Graduation,71866.0,85,3,0,0,Coupled,715,20,1,0,2013-12-25,2013,57
2072,1969,Graduation,25293.0,51,8,0,0,Coupled,37,5,1,0,2013-09-15,2013,44
2073,1987,PhD,42000.0,23,5,0,1,Single,653,20,0,0,2013-01-10,2013,26
2074,1983,Graduation,69520.0,95,5,0,0,Coupled,1455,21,0,0,2013-07-07,2013,30
2075,1970,Graduation,64713.0,11,4,0,1,Single,602,19,1,0,2014-02-07,2014,44
2076,1977,Master,27889.0,42,6,0,0,Coupled,26,5,1,0,2013-07-05,2013,36
2077,1960,Basic,22123.0,77,5,0,0,Single,102,7,0,0,2014-03-27,2014,54
2078,1971,Graduation,33403.06697247393,82,8,0,0,Coupled,97,10,2,0,2013-03-03,2013,42
2079,1954,Master,43349.836670972014,83,6,0,0,Coupled,207,11,1,0,2013-06-23,2013,59
2080,1973,Graduation,27803.0,40,8,0,0,Coupled,176,9,1,0,2012-08-26,2012,39
2081,1955,Graduation,43016.58372293087,95,7,0,0,Single,450,15,1,0,2013-10-18,2013,58
2082,1960,Graduation,51651.0,32,8,0,0,Coupled,433,17,1,0,2012-11-07,2012,52
2083,1988,Graduation,68487.0,48,4,0,0,Coupled,1366,30,0,0,2013-01-13,2013,25
2084,1943,Master,84014.55629811846,75,1,0,1,Single,1564,22,0,1,2013-10-30,2013,70
2085,1969,Graduation,56796.0,24,7,0,0,Coupled,1001,27,1,0,2013-02-16,2013,44
2086,1992,2n Cycle,87000.0,61,2,0,0,Coupled,961,18,0,0,2012-12-15,2012,20
2087,1959,Graduation,79823.0,6,2,0,0,Coupled,1518,23,1,1,2014-03-31,2014,55
2088,1980,Graduation,30828.0,16,3,0,0,Single,56,8,1,0,2013-10-04,2013,33
2089,1971,Master,34109.0,39,4,0,0,Coupled,22,4,1,0,2013-11-06,2013,42
2090,1974,Master,53367.0,2,7,0,1,Single,400,21,2,0,2013-08-31,2013,39
2091,1969,Basic,22390.0,49,7,0,0,Coupled,26,4,0,0,2013-10-21,2013,44
2092,1976,Graduation,71322.0,31,2,0,0,Coupled,350,13,1,0,2014-05-02,2014,38
2094,1949,Master,49912.0,5,8,0,1,Coupled,874,26,1,1,2012-09-07,2012,63
2095,1950,PhD,48699.0,90,5,0,0,Coupled,40,5,2,0,2013-05-21,2013,63
2096,1975,Graduation,80144.0,47,1,0,0,Coupled,1367,19,0,0,2013-09-30,2013,38
2097,1956,Graduation,54252.0,25,6,0,0,Single,264,15,2,0,2013-05-28,2013,57
2098,1976,Master,81929.0,60,6,0,1,Coupled,2053,20,1,2,2012-09-29,2012,36
2099,1975,Graduation,76068.0,67,6,0,0,Coupled,1376,10,1,2,2012-11-29,2012,37
2100,1976,Master,53204.0,40,4,0,0,Coupled,45,5,2,0,2014-03-20,2014,38
2101,1949,PhD,67911.0,63,3,0,0,Coupled,976,27,1,0,2014-05-22,2014,65
2102,1984,2n Cycle,14796.0,1,9,0,1,Coupled,51,6,1,0,2012-09-17,2012,28
2103,1974,PhD,78128.0,89,3,0,0,Coupled,1264,20,1,2,2014-02-19,2014,40
2104,1972,Basic,14188.0,40,6,0,0,Coupled,75,7,0,0,2013-02-28,2013,41
2105,1986,Basic,20425.0,5,7,0,0,Coupled,57,7,1,0,2012-10-29,2012,26
2106,1962,Master,58646.0,3,4,0,0,Coupled,140,8,1,0,2013-06-10,2013,51
2107,1970,Graduation,72967.0,1,5,0,1,Single,497,19,1,1,2012-12-15,2012,42
2108,1949,Master,48150.0,24,7,0,0,Coupled,266,13,1,0,2013-06-08,2013,64
2109,1961,Graduation,82332.0,89,2,0,1,Single,2006,21,0,1,2012-09-17,2012,51
2110,1955,Graduation,58275.0,48,7,0,0,Single,615,23,2,0,2013-06-02,2013,58
2111,1981,PhD,44953.0,31,6,0,0,Coupled,1021,24,0,1,2012-12-21,2012,31
2112,1953,Graduation,34587.0,68,4,0,0,Coupled,22,6,2,0,2014-05-16,2014,61
2113,1974,Master,43018.0,46,5,0,0,Coupled,133,7,1,0,2013-11-01,2013,39
2114,1954,Master,45736.0,92,7,0,0,Coupled,437,19,1,0,2013-07-24,2013,59
2115,1969,Master,66476.0,80,4,0,0,Coupled,1013,26,1,0,2013-12-04,2013,44
2116,1981,2n Cycle,27733.0,16,7,0,0,Coupled,57,7,1,0,2013-08-26,2013,32
2117,1952,PhD,69805.0,50,2,0,0,Coupled,1038,27,1,0,2014-01-21,2014,62
2118,1962,Master,72217.0,93,2,0,0,Single,1573,22,0,0,2013-04-10,2013,51
2119,1971,Graduation,25818.0,51,7,0,0,Single,28,4,1,0,2012-10-18,2012,41
2120,1976,Master,37509.0,24,7,0,0,Coupled,123,9,1,0,2012-09-12,2012,36
2121,1976,2n Cycle,25176.0,79,7,0,0,Coupled,13,4,2,0,2013-08-10,2013,37
2122,1980,Graduation,43586.0,26,8,0,0,Coupled,132,10,1,0,2012-08-30,2012,32
2123,1956,2n Cycle,53230.0,86,5,0,0,Coupled,732,23,1,0,2012-08-03,2012,56
2124,1957,Graduation,50116.0,68,5,0,0,Coupled,66,7,2,1,2014-06-20,2014,57
2125,1972,Graduation,84906.0,98,2,0,0,Coupled,1631,24,0,3,2013-10-04,2013,41
2126,1966,Graduation,61286.0,34,5,0,0,Coupled,608,18,1,0,2013-08-02,2013,47
2127,1986,PhD,82333.0,60,2,0,1,Coupled,1822,18,0,1,2013-03-30,2013,27
2128,1965,PhD,65220.0,3,6,0,1,Coupled,1282,23,0,0,2012-09-03,2012,47
2129,1974,Graduation,33590.0,65,7,0,0,Coupled,8,4,3,0,2013-11-03,2013,39
2130,1976,Graduation,30992.0,83,7,0,0,Single,43,5,1,0,2013-04-22,2013,37
2131,1976,Master,72309.0,64,3,0,1,Single,1931,20,0,1,2013-03-11,2013,37
2132,1949,PhD,156924.0,85,0,0,0,Coupled,8,0,0,0,2013-08-29,2013,64
2133,1980,Basic,16005.0,69,8,0,0,Coupled,103,8,1,0,2012-08-14,2012,32
2135,1965,Graduation,58692.0,21,7,0,0,Coupled,395,15,1,0,2014-04-06,2014,49
2136,1969,Graduation,40590.0,30,6,0,0,Single,258,15,2,1,2013-10-02,2013,44
2137,1970,Graduation,20587.0,39,7,0,0,Single,25,5,1,0,2014-05-11,2014,44
2138,1954,Master,62637.0,76,2,0,0,Single,185,10,1,0,2014-03-01,2014,60
2139,1966,Master,29435.0,11,9,0,1,Single,180,11,2,0,2012-08-06,2012,46
2140,1974,Graduation,19346.0,26,8,0,0,Single,22,5,1,0,2014-01-30,2014,40
2141,1971,Graduation,35788.0,34,6,0,0,Coupled,44,7,2,0,2014-01-23,2014,43
2142,1968,Graduation,36997.0,72,5,0,0,Single,94,12,2,0,2013-02-01,2013,45
2143,1957,Graduation,23539.0,13,6,0,0,Coupled,81,7,0,0,2014-02-28,2014,57
2144,1973,Graduation,65333.0,58,6,0,0,Single,798,28,1,2,2014-01-17,2014,41
2145,1957,Graduation,78499.0,12,4,0,1,Single,1334,19,0,1,2013-11-23,2013,56
2146,1971,PhD,29732.0,23,9,0,0,Coupled,38,5,1,0,2014-03-25,2014,43
2147,1960,Master,41275.0,33,5,0,0,Coupled,61,11,3,0,2014-03-24,2014,54
2148,1973,PhD,63516.0,30,5,0,0,Coupled,300,16,2,0,2013-07-06,2013,40
2149,1962,PhD,42769.0,15,4,0,0,Coupled,88,8,1,0,2013-10-12,2013,51
2150,1958,Master,49572.0,25,7,0,0,Coupled,54,7,2,0,2013-12-15,2013,55
2151,1972,Graduation,69209.0,4,4,0,0,Coupled,1782,16,0,1,2012-09-17,2012,40
2152,1976,Graduation,17148.0,80,8,0,0,Coupled,68,11,1,0,2014-01-28,2014,38
2153,1969,Graduation,40590.0,30,6,0,0,Single,258,15,2,1,2013-10-02,2013,44
2154,1976,Master,30560.0,6,7,0,0,Coupled,31,5,1,0,2013-06-27,2013,37
2155,1983,2n Cycle,32146.0,16,6,0,0,Coupled,66,8,1,0,2014-05-12,2014,31
2156,1964,2n Cycle,41713.0,57,6,0,0,Single,174,13,2,0,2014-04-29,2014,50
2157,1975,Master,34176.0,9,3,0,0,Coupled,28,5,1,0,2014-01-22,2014,39
2158,1955,PhD,58482.0,59,6,0,0,Coupled,731,22,1,1,2014-03-12,2014,59
2159,1965,Graduation,59686.0,78,4,0,0,Single,274,12,1,0,2014-01-25,2014,49
2160,1964,PhD,60896.0,90,6,0,1,Coupled,1701,26,1,0,2012-10-11,2012,48
2161,1980,Graduation,62994.0,74,6,0,0,Coupled,312,13,1,0,2014-03-04,2014,34
2162,1957,Graduation,47320.0,10,6,0,0,Coupled,414,20,1,0,2013-08-01,2013,56
2163,1949,2n Cycle,74859.0,63,3,0,0,Single,1565,23,0,1,2013-06-03,2013,64
2164,1992,Basic,15253.0,13,7,0,0,Single,29,6,1,0,2013-10-28,2013,21
2165,1974,PhD,31560.0,98,8,0,0,Single,94,8,1,0,2013-06-24,2013,39
2166,1954,Graduation,72071.0,4,2,0,0,Single,1338,20,1,0,2013-02-14,2013,59
2167,1990,Master,91172.0,94,3,0,1,Single,1092,14,0,4,2013-03-27,2013,23
2168,1984,Graduation,90000.0,91,1,0,0,Coupled,1479,18,0,3,2013-12-23,2013,29
2169,1981,Graduation,41967.0,66,4,0,0,Single,54,5,2,0,2013-11-23,2013,32
2170,1965,Graduation,69263.0,14,6,0,0,Single,568,18,1,1,2014-03-05,2014,49
2171,1970,2n Cycle,65706.0,77,7,0,1,Single,1199,27,0,3,2013-06-28,2013,43
2172,1975,Graduation,60934.0,41,4,0,0,Coupled,873,23,1,0,2014-01-17,2014,39
2173,1951,Graduation,71965.0,21,3,0,0,Coupled,1213,17,1,0,2013-07-29,2013,62
2174,1955,Graduation,65210.0,25,6,0,0,Coupled,731,22,1,2,2014-03-10,2014,59
2175,1975,PhD,79174.0,2,2,0,1,Coupled,2043,19,0,2,2013-01-11,2013,38
2176,1967,Master,81380.0,51,2,0,0,Single,1893,17,0,0,2012-12-22,2012,45
2178,1971,Graduation,52914.0,32,7,0,0,Coupled,575,15,1,1,2013-01-07,2013,42
2179,1955,Graduation,38946.0,84,5,0,0,Coupled,257,12,1,0,2013-10-24,2013,58
2180,1974,Graduation,26067.0,49,8,0,0,Coupled,56,9,1,0,2013-11-04,2013,39
2181,1972,PhD,44325.0,69,8,0,0,Coupled,542,21,1,1,2013-03-07,2013,41
2182,1964,Graduation,42523.0,96,2,0,0,Coupled,125,7,0,0,2014-04-23,2014,50
2183,1978,Basic,26487.0,23,5,0,0,Single,69,9,1,0,2013-05-20,2013,35
2184,1957,2n Cycle,53233.0,18,4,0,0,Coupled,40,5,1,0,2014-03-18,2014,57
2185,1960,Graduation,67716.0,8,5,0,0,Coupled,1016,28,1,1,2013-01-10,2013,53
2186,1972,Master,76234.0,21,3,0,0,Coupled,907,23,1,1,2014-02-06,2014,42
2187,1956,PhD,84117.0,60,2,0,0,Coupled,1566,24,0,1,2014-05-11,2014,58
2188,1957,Master,65487.0,48,2,0,0,Coupled,1169,17,0,0,2014-01-10,2014,57
2189,1972,Basic,25224.0,36,3,0,0,Coupled,46,7,1,0,2014-03-16,2014,42
2190,1983,Master,89616.0,36,2,0,1,Single,1644,25,0,0,2013-02-25,2013,30
2191,1971,Graduation,40851.0,63,7,0,0,Single,59,5,2,0,2013-02-21,2013,42
2192,1947,Graduation,27469.0,2,6,0,0,Coupled,17,4,0,0,2012-08-02,2012,65
2193,1957,2n Cycle,82347.0,38,3,0,1,Coupled,1853,25,0,2,2012-11-06,2012,55
2194,1957,Graduation,73803.0,61,6,0,1,Coupled,1528,22,1,1,2012-08-01,2012,55
2195,1952,Master,8820.0,52,8,0,0,Single,35,10,2,0,2013-03-22,2013,61
2196,1974,Graduation,43322.0,25,7,0,0,Single,141,8,0,0,2014-04-21,2014,40
2197,1973,Graduation,55593.0,63,6,0,0,Coupled,546,17,1,1,2013-08-21,2013,40
2198,1954,Graduation,50501.0,10,6,0,1,Coupled,500,20,2,1,2013-06-18,2013,59
2199,1975,Graduation,37085.0,65,8,0,0,Coupled,61,10,2,0,2014-06-26,2014,39
2200,1990,Basic,16185.0,71,8,0,0,Single,106,8,1,0,2013-08-05,2013,23
2201,1969,Graduation,57731.0,0,6,0,0,Single,704,26,1,0,2012-11-23,2012,43
2203,1978,Graduation,73807.0,88,2,0,0,Coupled,849,23,1,0,2013-01-02,2013,35
2204,1990,Graduation,18929.0,15,6,0,0,Coupled,85,6,0,0,2013-02-16,2013,23
2205,1968,Graduation,35893.0,80,8,0,0,Single,199,15,2,0,2012-10-15,2012,44
2206,1980,Graduation,61014.0,17,7,0,0,Coupled,1147,20,1,0,2012-08-11,2012,32
2207,1954,Graduation,32144.0,76,7,0,0,Coupled,54,10,2,1,2014-03-23,2014,60
2208,1963,Basic,14918.0,52,6,0,0,Coupled,43,5,1,0,2012-12-07,2012,49
2209,1963,Graduation,45146.0,28,4,0,0,Single,53,6,2,0,2013-07-15,2013,50
2210,1955,2n Cycle,41769.0,31,8,0,0,Single,521,22,1,0,2013-02-13,2013,58
2211,1981,Graduation,88325.0,42,2,0,0,Coupled,1623,18,0,0,2014-02-05,2014,33
2212,1950,Master,38054.0,24,7,0,0,Single,45,7,2,0,2014-05-01,2014,64
2213,1995,2n Cycle,80617.0,42,2,0,0,Single,1435,19,0,0,2012-10-12,2012,17
2214,1976,Graduation,5305.0,12,13,0,0,Coupled,32,1,1,0,2013-07-30,2013,37
2215,1954,Graduation,36807.0,88,6,0,0,Coupled,16,4,2,0,2012-12-20,2012,58
2216,1983,Graduation,28427.0,67,8,0,0,Coupled,52,7,1,0,2013-03-21,2013,30
2217,1948,PhD,82032.0,54,1,0,0,Single,1234,17,0,0,2014-04-05,2014,66
2218,1978,Graduation,22775.0,40,8,0,0,Coupled,15,4,1,0,2013-06-19,2013,35
2219,1985,Master,40101.0,73,7,0,0,Coupled,415,17,1,0,2012-10-14,2012,27
2220,1979,Graduation,58025.0,81,4,0,0,Coupled,470,18,1,0,2013-11-26,2013,34
2221,1982,Master,75777.0,12,1,0,1,Single,1438,21,0,2,2013-07-04,2013,31
2222,1979,2n Cycle,7500.0,7,7,0,0,Coupled,53,11,1,0,2013-05-07,2013,34
2223,1963,Master,33562.0,33,4,0,0,Coupled,51,9,3,0,2014-06-25,2014,51
2224,1970,PhD,57642.0,24,4,0,0,Single,679,22,1,1,2014-01-09,2014,44
2225,1968,Graduation,58554.0,55,7,0,0,Coupled,586,22,2,0,2012-09-26,2012,44
2226,1979,Graduation,63777.0,87,8,0,0,Coupled,653,26,2,0,2013-03-24,2013,34
2227,1962,Graduation,57967.0,39,5,0,0,Single,468,19,1,0,2013-03-03,2013,51
2228,1978,2n Cycle,81105.0199480766,53,0,0,0,Coupled,1679,1,0,1,2012-08-12,2012,34
2229,1972,Graduation,24434.0,9,7,0,0,Coupled,50,7,2,0,2014-05-18,2014,42
2230,1984,Graduation,11012.0,82,9,0,0,Single,84,9,1,1,2013-03-16,2013,29
2231,1970,Master,44802.0,71,8,0,0,Single,1049,27,0,0,2012-08-21,2012,42
2232,1986,Graduation,26816.0,50,4,0,0,Single,22,4,0,0,2012-08-17,2012,26
2234,1974,Graduation,34421.0,81,7,0,0,Coupled,30,4,1,0,2013-07-01,2013,39
2235,1967,Graduation,61223.0,46,5,0,0,Coupled,1341,18,1,0,2013-06-13,2013,46
2236,1946,PhD,64014.0,56,7,0,0,Coupled,444,22,3,1,2014-06-10,2014,68
2237,1981,Graduation,56981.0,91,6,0,0,Single,1241,19,0,1,2014-01-25,2014,33
2238,1956,Master,69245.0,8,3,0,0,Coupled,843,23,1,0,2014-01-24,2014,58
2239,1954,PhD,52869.0,40,7,0,1,Coupled,172,11,2,0,2012-10-15,2012,58
